time=6979ms


BODY: left=0,top=0,right=1423,bottom=1759; DOM="[object HTMLBodyElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ms/en_CA/rooms_ideas/planner_bestauppleva/index.html#S49061228"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'S49061228'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'S49061228'%20);"
  | | | | | | | |- TR: left=473,top=1238,right=1160,bottom=1259; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=473,top=1238,right=610,bottom=1259; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=610,top=1238,right=747,bottom=1259; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=748,top=1238,right=885,bottom=1259; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=885,top=1238,right=1022,bottom=1259; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=1023,top=1238,right=1160,bottom=1259; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | |- TR: left=473,top=1259,right=1160,bottom=1268; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=473,top=1259,right=610,bottom=1268; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=477,top=1263,right=606,bottom=1264; DOM="[object HTMLDivElement]"
  | | | | | | | | |- TD: left=610,top=1259,right=747,bottom=1268; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=614,top=1263,right=743,bottom=1264; DOM="[object HTMLDivElement]"
  | | | | | | | | |- TD: left=748,top=1259,right=885,bottom=1268; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=752,top=1263,right=881,bottom=1264; DOM="[object HTMLDivElement]"
  | | | | | | | | |- TD: left=885,top=1259,right=1022,bottom=1268; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=889,top=1263,right=1018,bottom=1264; DOM="[object HTMLDivElement]"
  | | | | | | | | |- TD: left=1023,top=1259,right=1160,bottom=1268; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=1027,top=1263,right=1156,bottom=1264; DOM="[object HTMLDivElement]"
  | | | | | | | |- TR: left=473,top=1268,right=1160,bottom=1464; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=473,top=1268,right=610,bottom=1464; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=473,top=1268,right=610,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- DIV: left=488,top=1278,right=598,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- DIV: left=488,top=1278,right=598,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- A: left=488,top=1391,right=598,bottom=1446; DOM="http://www.ikea.com/ca/en/catalog/products/30284846/"
  | | | | | | | | | | | | | |- IMG: left=488,top=1278,right=598,bottom=1388; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | | | |- SPAN: left=488,top=1402,right=598,bottom=1415; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=488,top=1415,right=598,bottom=1428; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=488,top=1414,right=579,bottom=1429; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- SPAN: left=488,top=1428,right=543,bottom=1445; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'30284846'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'30284846'%20);"
  | | | | | | | | |- TD: left=610,top=1268,right=747,bottom=1464; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=610,top=1268,right=747,bottom=1460; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- DIV: left=625,top=1278,right=735,bottom=1460; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- DIV: left=625,top=1278,right=735,bottom=1460; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- A: left=625,top=1391,right=735,bottom=1459; DOM="http://www.ikea.com/ca/en/catalog/products/S39046064/"
  | | | | | | | | | | | | | |- IMG: left=625,top=1278,right=735,bottom=1388; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | | | |- SPAN: left=625,top=1402,right=735,bottom=1415; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=625,top=1415,right=735,bottom=1441; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=625,top=1414,right=698,bottom=1442; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- SPAN: left=625,top=1441,right=705,bottom=1458; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'S39046064'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'S39046064'%20);"
  | | | | | | | | |- TD: left=748,top=1268,right=885,bottom=1464; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=748,top=1268,right=885,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- DIV: left=763,top=1278,right=873,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- DIV: left=763,top=1278,right=873,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- A: left=763,top=1391,right=873,bottom=1446; DOM="http://www.ikea.com/ca/en/catalog/products/10247138/"
  | | | | | | | | | | | | | |- IMG: left=763,top=1278,right=873,bottom=1388; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | | | |- SPAN: left=763,top=1402,right=873,bottom=1415; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=763,top=1415,right=873,bottom=1428; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=763,top=1414,right=789,bottom=1429; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- SPAN: left=763,top=1428,right=818,bottom=1445; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'10247138'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'10247138'%20);"
  | | | | | | | | |- TD: left=885,top=1268,right=1022,bottom=1464; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=885,top=1268,right=1022,bottom=1464; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- DIV: left=900,top=1278,right=1010,bottom=1464; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- DIV: left=900,top=1278,right=1010,bottom=1464; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- A: left=900,top=1391,right=1010,bottom=1463; DOM="http://www.ikea.com/ca/en/catalog/products/60138759/"
  | | | | | | | | | | | | | |- IMG: left=900,top=1278,right=1010,bottom=1388; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | | | |- SPAN: left=900,top=1402,right=1010,bottom=1415; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=900,top=1415,right=1010,bottom=1428; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=900,top=1414,right=943,bottom=1429; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- SPAN: left=900,top=1428,right=1004,bottom=1462; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'60138759'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'60138759'%20);"
  | | | | | | | | |- TD: left=1023,top=1268,right=1160,bottom=1464; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=1023,top=1268,right=1160,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- DIV: left=1038,top=1278,right=1148,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- DIV: left=1038,top=1278,right=1148,bottom=1447; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- A: left=1038,top=1391,right=1148,bottom=1446; DOM="http://www.ikea.com/ca/en/catalog/products/20105341/"
  | | | | | | | | | | | | | |- IMG: left=1038,top=1278,right=1148,bottom=1388; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | | | |- SPAN: left=1038,top=1402,right=1148,bottom=1415; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=1038,top=1415,right=1148,bottom=1428; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=1038,top=1414,right=1095,bottom=1429; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- SPAN: left=1038,top=1428,right=1093,bottom=1445; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'20105341'%20);"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="javascript:slideshow.open(%20'20105341'%20);"
  | | | | | | | |- TR: left=473,top=1464,right=1160,bottom=1485; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=473,top=1464,right=610,bottom=1485; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=610,top=1464,right=747,bottom=1485; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=748,top=1464,right=885,bottom=1485; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=885,top=1464,right=1022,bottom=1485; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | | | | | |- TD: left=1023,top=1464,right=1160,bottom=1485; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | | | | |- LABEL: left=0,top=0,right=0,bottom=0; DOM="[object HTMLLabelElement]"
  | | | | |- DIV: left=484,top=1496,right=1150,bottom=1517; DOM="[object HTMLDivElement]"
  | | | | | |- DIV: left=1005,top=1496,right=1150,bottom=1515; DOM="[object HTMLDivElement]"
  | | | | | | |- A: left=1005,top=1496,right=1022,bottom=1519; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | |- A: left=1026,top=1496,right=1043,bottom=1519; DOM="http://www.ikea.com/ca/en/search/?query=media&pageNumber=2"
  | | | | | | |- A: left=1047,top=1496,right=1064,bottom=1519; DOM="http://www.ikea.com/ca/en/search/?query=media&pageNumber=3"
  | | | | | | |- A: left=1068,top=1496,right=1085,bottom=1519; DOM="http://www.ikea.com/ca/en/search/?query=media&pageNumber=4"
  | | | | | | |- A: left=1089,top=1496,right=1106,bottom=1519; DOM="http://www.ikea.com/ca/en/search/?query=media&pageNumber=5"
  | | | | | | |- A: left=1126,top=1496,right=1150,bottom=1519; DOM="http://www.ikea.com/ca/en/search/?query=media&pageNumber=11"
  | | | | | |- DIV: left=484,top=1496,right=1005,bottom=1517; DOM="[object HTMLDivElement]"
  | | | | | | |- SCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLScriptElement]"
  | | | | | | |- DIV: left=483,top=1500,right=608,bottom=1513; DOM="[object HTMLDivElement]"
  | | | | | | | |- A: left=483,top=1498,right=603,bottom=1513; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | |- DIV: left=483,top=1494,right=490,bottom=1518; DOM="[object HTMLDivElement]"
  | | | | | | | | |- DIV: left=490,top=1494,right=593,bottom=1518; DOM="[object HTMLDivElement]"
